SampleID	Time_point	Tissue_type	State	Field	Sampling_date	ID	NewSampleID	OldID	Site	Main_plot	Sub_plot_A	Sub_plot_B	CA_Row	Location	Block	Bed	row	Year
R-T2-CCH3	T2	Roots	California	CA_Field_1		CCH3	R-T2-CCH3		CA1	control	control	humic	3					2023
R-T2-CCH4	T2	Roots	California	CA_Field_1		CCH4	R-T2-CCH4		CA1	control	control	humic	4					2023
R-T2-CGC1	T2	Roots	California	CA_Field_1		CGC1	R-T2-CGC1		CA1	control	Glyphosate	control	1					2023
R-T2-CGC2	T2	Roots	California	CA_Field_1		CGC2	R-T2-CGC2		CA1	control	Glyphosate	control	2					2023
R-T2-CGC3	T2	Roots	California	CA_Field_1		CGC3	R-T2-CGC3		CA1	control	Glyphosate	control	3					2023
R-T2-CGC4	T2	Roots	California	CA_Field_1		CGC4	R-T2-CGC4		CA1	control	Glyphosate	control	4					2023
R-T2-CGH1	T2	Roots	California	CA_Field_1		CGH1	R-T2-CGH1		CA1	control	Glyphosate	humic	1					2023
R-T2-CGH2	T2	Roots	California	CA_Field_1		CGH2	R-T2-CGH2		CA1	control	Glyphosate	humic	2					2023
R-T2-CGH3	T2	Roots	California	CA_Field_1		CGH3	R-T2-CGH3		CA1	control	Glyphosate	humic	3					2023
R-T2-CGH4	T2	Roots	California	CA_Field_1		CGH4	R-T2-CGH4		CA1	control	Glyphosate	humic	4					2023
R-T2-MCC1	T2	Roots	California	CA_Field_1		MCC1	R-T2-MCC1		CA1	mulch	control	control	1					2023
R-T2-MCC2	T2	Roots	California	CA_Field_1		MCC2	R-T2-MCC2		CA1	mulch	control	control	2					2023
R-T2-MCC3	T2	Roots	California	CA_Field_1		MCC3	R-T2-MCC3		CA1	mulch	control	control	3					2023
R-T2-MCC4	T2	Roots	California	CA_Field_1		MCC4	R-T2-MCC4		CA1	mulch	control	control	4					2023
R-T2-MCH1	T2	Roots	California	CA_Field_1		MCH1	R-T2-MCH1		CA1	mulch	control	humic	1					2023
R-T2-MCH2	T2	Roots	California	CA_Field_1		MCH2	R-T2-MCH2		CA1	mulch	control	humic	2					2023
R-T2-MCH3	T2	Roots	California	CA_Field_1		MCH3	R-T2-MCH3		CA1	mulch	control	humic	3					2023
R-T2-MCH4	T2	Roots	California	CA_Field_1		MCH4	R-T2-MCH4		CA1	mulch	control	humic	4					2023
R-T2-MGC1	T2	Roots	California	CA_Field_1		MGC1	R-T2-MGC1		CA1	mulch	Glyphosate	control	1					2023
R-T2-MGC2	T2	Roots	California	CA_Field_1		MGC2	R-T2-MGC2		CA1	mulch	Glyphosate	control	2					2023
R-T2-MGC3	T2	Roots	California	CA_Field_1		MGC3	R-T2-MGC3		CA1	mulch	Glyphosate	control	3					2023
R-T2-MGC4	T2	Roots	California	CA_Field_1		MGC4	R-T2-MGC4		CA1	mulch	Glyphosate	control	4					2023
R-T2-MGH1	T2	Roots	California	CA_Field_1		MGH1	R-T2-MGH1		CA1	mulch	Glyphosate	humic	1					2023
R-T2-MGH2	T2	Roots	California	CA_Field_1		MGH2	R-T2-MGH2		CA1	mulch	Glyphosate	humic	2					2023
R-T2-MGH3	T2	Roots	California	CA_Field_1		MGH3	R-T2-MGH3		CA1	mulch	Glyphosate	humic	3					2023
R-T2-MGH4	T2	Roots	California	CA_Field_1		MGH4	R-T2-MGH4		CA1	mulch	Glyphosate	humic	4					2023
S-T2-1	T2	Bulk_soil	California	CA_Field_1		1	S-T2-1		CA1									2023
S-T2-2	T2	Bulk_soil	California	CA_Field_1		2	S-T2-2		CA1									2023
S-T2-3	T2	Bulk_soil	California	CA_Field_1		3	S-T2-3		CA1									2023
S-T2-4	T2	Bulk_soil	California	CA_Field_1		4	S-T2-4		CA1									2023
S-T2-5	T2	Bulk_soil	California	CA_Field_1		5	S-T2-5		CA1									2023
Z-T2-CCC1	T2	Rhizosphere	California	CA_Field_1		CCC1	Z-T2-CCC1		CA1	control	control	control	1					2023
Z-T2-CCC2	T2	Rhizosphere	California	CA_Field_1		CCC2	Z-T2-CCC2		CA1	control	control	control	2					2023
Z-T2-CCC3	T2	Rhizosphere	California	CA_Field_1		CCC3	Z-T2-CCC3		CA1	control	control	control	3					2023
Z-T2-CCC4	T2	Rhizosphere	California	CA_Field_1		CCC4	Z-T2-CCC4		CA1	control	control	control	4					2023
Z-T2-CCH1	T2	Rhizosphere	California	CA_Field_1		CCH1	Z-T2-CCH1		CA1	control	control	humic	1					2023
Z-T2-CCH2	T2	Rhizosphere	California	CA_Field_1		CCH2	Z-T2-CCH2		CA1	control	control	humic	2					2023
Z-T2-CCH3	T2	Rhizosphere	California	CA_Field_1		CCH3	Z-T2-CCH3		CA1	control	control	humic	3					2023
Z-T2-CCH4	T2	Rhizosphere	California	CA_Field_1		CCH4	Z-T2-CCH4		CA1	control	control	humic	4					2023
Z-T2-CGC1	T2	Rhizosphere	California	CA_Field_1		CGC1	Z-T2-CGC1		CA1	control	Glyphosate	control	1					2023
Z-T2-CGC2	T2	Rhizosphere	California	CA_Field_1		CGC2	Z-T2-CGC2		CA1	control	Glyphosate	control	2					2023
Z-T2-CGC3	T2	Rhizosphere	California	CA_Field_1		CGC3	Z-T2-CGC3		CA1	control	Glyphosate	control	3					2023
Z-T2-CGC4	T2	Rhizosphere	California	CA_Field_1		CGC4	Z-T2-CGC4		CA1	control	Glyphosate	control	4					2023
Z-T2-CGH1	T2	Rhizosphere	California	CA_Field_1		CGH1	Z-T2-CGH1		CA1	control	Glyphosate	humic	1					2023
Z-T2-CGH2	T2	Rhizosphere	California	CA_Field_1		CGH2	Z-T2-CGH2		CA1	control	Glyphosate	humic	2					2023
Z-T2-CGH3	T2	Rhizosphere	California	CA_Field_1		CGH3	Z-T2-CGH3		CA1	control	Glyphosate	humic	3					2023
Z-T2-CGH4	T2	Rhizosphere	California	CA_Field_1		CGH4	Z-T2-CGH4		CA1	control	Glyphosate	humic	4					2023
Z-T2-MCC1	T2	Rhizosphere	California	CA_Field_1		MCC1	Z-T2-MCC1		CA1	mulch	control	control	1					2023
Z-T2-MCC2	T2	Rhizosphere	California	CA_Field_1		MCC2	Z-T2-MCC2		CA1	mulch	control	control	2					2023
Z-T2-MCC3	T2	Rhizosphere	California	CA_Field_1		MCC3	Z-T2-MCC3		CA1	mulch	control	control	3					2023
Z-T2-MCC4	T2	Rhizosphere	California	CA_Field_1		MCC4	Z-T2-MCC4		CA1	mulch	control	control	4					2023
Z-T2-MCH1	T2	Rhizosphere	California	CA_Field_1		MCH1	Z-T2-MCH1		CA1	mulch	control	humic	1					2023
Z-T2-MCH2	T2	Rhizosphere	California	CA_Field_1		MCH2	Z-T2-MCH2		CA1	mulch	control	humic	2					2023
Z-T2-MCH3	T2	Rhizosphere	California	CA_Field_1		MCH3	Z-T2-MCH3		CA1	mulch	control	humic	3					2023
Z-T2-MCH4	T2	Rhizosphere	California	CA_Field_1		MCH4	Z-T2-MCH4		CA1	mulch	control	humic	4					2023
Z-T2-MGC1	T2	Rhizosphere	California	CA_Field_1		MGC1	Z-T2-MGC1		CA1	mulch	Glyphosate	control	1					2023
Z-T2-MGC2	T2	Rhizosphere	California	CA_Field_1		MGC2	Z-T2-MGC2		CA1	mulch	Glyphosate	control	2					2023
Z-T2-MGC3	T2	Rhizosphere	California	CA_Field_1		MGC3	Z-T2-MGC3		CA1	mulch	Glyphosate	control	3					2023
Z-T2-MGC4	T2	Rhizosphere	California	CA_Field_1		MGC4	Z-T2-MGC4		CA1	mulch	Glyphosate	control	4					2023
Z-T2-MGH1	T2	Rhizosphere	California	CA_Field_1		MGH1	Z-T2-MGH1		CA1	mulch	Glyphosate	humic	1					2023
Z-T2-MGH2	T2	Rhizosphere	California	CA_Field_1		MGH2	Z-T2-MGH2		CA1	mulch	Glyphosate	humic	2					2023
Z-T2-MGH3	T2	Rhizosphere	California	CA_Field_1		MGH3	Z-T2-MGH3		CA1	mulch	Glyphosate	humic	3					2023
Z-T2-MGH4	T2	Rhizosphere	California	CA_Field_1		MGH4	Z-T2-MGH4		CA1	mulch	Glyphosate	humic	4					2023
L-T2-D011	T2	Leaves	Florida	FL_DUDA		D-011	L-T2-D011		Duda	compost	None			Tree row	1	1		2023
L-T2-D012	T2	Leaves	Florida	FL_DUDA		D-012	L-T2-D012		Duda	compost	Flumioxazin			Tree row	1	1		2023
L-T2-D013	T2	Leaves	Florida	FL_DUDA		D-013	L-T2-D013		Duda	compost	Glufosinate-ammonium			Tree row	1	1		2023
L-T2-D014	T2	Leaves	Florida	FL_DUDA		D-014	L-T2-D014		Duda	compost	Glyphosate			Tree row	1	1		2023
L-T2-D021	T2	Leaves	Florida	FL_DUDA		D-021	L-T2-D021		Duda	control	None			Tree row	1	2		2023
L-T2-D022	T2	Leaves	Florida	FL_DUDA		D-022	L-T2-D022		Duda	control	Flumioxazin			Tree row	1	2		2023
L-T2-D023	T2	Leaves	Florida	FL_DUDA		D-023	L-T2-D023		Duda	control	Glufosinate-ammonium			Tree row	1	2		2023
L-T2-D024	T2	Leaves	Florida	FL_DUDA		D-024	L-T2-D024		Duda	control	Glyphosate			Tree row	1	2		2023
L-T2-D031	T2	Leaves	Florida	FL_DUDA		D-031	L-T2-D031		Duda	humic	None			Tree row	1	3		2023
L-T2-D032	T2	Leaves	Florida	FL_DUDA		D-032	L-T2-D032		Duda	humic	Flumioxazin			Tree row	1	3		2023
L-T2-D033	T2	Leaves	Florida	FL_DUDA		D-033	L-T2-D033		Duda	humic	Glufosinate-ammonium			Tree row	1	3		2023
L-T2-D034	T2	Leaves	Florida	FL_DUDA		D-034	L-T2-D034		Duda	humic	Glyphosate			Tree row	1	3		2023
L-T2-D041	T2	Leaves	Florida	FL_DUDA		D-041	L-T2-D041		Duda	control	Flumioxazin			Tree row	2	4		2023
L-T2-D042	T2	Leaves	Florida	FL_DUDA		D-042	L-T2-D042		Duda	control	Glyphosate			Tree row	2	4		2023
L-T2-D043	T2	Leaves	Florida	FL_DUDA		D-043	L-T2-D043		Duda	control	None			Tree row	2	4		2023
L-T2-D044	T2	Leaves	Florida	FL_DUDA		D-044	L-T2-D044		Duda	control	Glufosinate-ammonium			Tree row	2	4		2023
L-T2-D051	T2	Leaves	Florida	FL_DUDA		D-051	L-T2-D051		Duda	compost	Flumioxazin			Tree row	2	5		2023
L-T2-D052	T2	Leaves	Florida	FL_DUDA		D-052	L-T2-D052		Duda	compost	Glyphosate			Tree row	2	5		2023
L-T2-D053	T2	Leaves	Florida	FL_DUDA		D-053	L-T2-D053		Duda	compost	None			Tree row	2	5		2023
L-T2-D054	T2	Leaves	Florida	FL_DUDA		D-054	L-T2-D054		Duda	compost	Glufosinate-ammonium			Tree row	2	5		2023
L-T2-D061	T2	Leaves	Florida	FL_DUDA		D-061	L-T2-D061		Duda	humic	Flumioxazin			Tree row	2	6		2023
L-T2-D062	T2	Leaves	Florida	FL_DUDA		D-062	L-T2-D062		Duda	humic	Glyphosate			Tree row	2	6		2023
L-T2-D063	T2	Leaves	Florida	FL_DUDA		D-063	L-T2-D063		Duda	humic	None			Tree row	2	6		2023
L-T2-D064	T2	Leaves	Florida	FL_DUDA		D-064	L-T2-D064		Duda	humic	Glufosinate-ammonium			Tree row	2	6		2023
L-T2-D071	T2	Leaves	Florida	FL_DUDA		D-071	L-T2-D071		Duda	compost	Glufosinate-ammonium			Tree row	3	7		2023
L-T2-D072	T2	Leaves	Florida	FL_DUDA		D-072	L-T2-D072		Duda	compost	None			Tree row	3	7		2023
L-T2-D073	T2	Leaves	Florida	FL_DUDA		D-073	L-T2-D073		Duda	compost	Glyphosate			Tree row	3	7		2023
L-T2-D074	T2	Leaves	Florida	FL_DUDA		D-074	L-T2-D074		Duda	compost	Flumioxazin			Tree row	3	7		2023
L-T2-D081	T2	Leaves	Florida	FL_DUDA		D-081	L-T2-D081		Duda	humic	Glufosinate-ammonium			Tree row	3	8		2023
L-T2-D082	T2	Leaves	Florida	FL_DUDA		D-082	L-T2-D082		Duda	humic	None			Tree row	3	8		2023
L-T2-D083	T2	Leaves	Florida	FL_DUDA		D-083	L-T2-D083		Duda	humic	Glyphosate			Tree row	3	8		2023
L-T2-D084	T2	Leaves	Florida	FL_DUDA		D-084	L-T2-D084		Duda	humic	Flumioxazin			Tree row	3	8		2023
L-T2-D091	T2	Leaves	Florida	FL_DUDA		D-091	L-T2-D091		Duda	control	Glufosinate-ammonium			Tree row	3	9		2023
L-T2-D092	T2	Leaves	Florida	FL_DUDA		D-092	L-T2-D092		Duda	control	None			Tree row	3	9		2023
L-T2-D093	T2	Leaves	Florida	FL_DUDA		D-093	L-T2-D093		Duda	control	Glyphosate			Tree row	3	9		2023
L-T2-D094	T2	Leaves	Florida	FL_DUDA		D-094	L-T2-D094		Duda	control	Flumioxazin			Tree row	3	9		2023
L-T2-D101	T2	Leaves	Florida	FL_DUDA		D-101	L-T2-D101		Duda	humic	None			Tree row	4	10		2023
L-T2-D102	T2	Leaves	Florida	FL_DUDA		D-102	L-T2-D102		Duda	humic	Glufosinate-ammonium			Tree row	4	10		2023
L-T2-D103	T2	Leaves	Florida	FL_DUDA		D-103	L-T2-D103		Duda	humic	Flumioxazin			Tree row	4	10		2023
L-T2-D104	T2	Leaves	Florida	FL_DUDA		D-104	L-T2-D104		Duda	humic	Glyphosate			Tree row	4	10		2023
L-T2-D111	T2	Leaves	Florida	FL_DUDA		D-111	L-T2-D111		Duda	compost	None			Tree row	4	11		2023
L-T2-D112	T2	Leaves	Florida	FL_DUDA		D-112	L-T2-D112		Duda	compost	Glufosinate-ammonium			Tree row	4	11		2023
L-T2-D113	T2	Leaves	Florida	FL_DUDA		D-113	L-T2-D113		Duda	compost	Flumioxazin			Tree row	4	11		2023
L-T2-D114	T2	Leaves	Florida	FL_DUDA		D-114	L-T2-D114		Duda	compost	Glyphosate			Tree row	4	11		2023
L-T2-D121	T2	Leaves	Florida	FL_DUDA		D-121	L-T2-D121		Duda	control	None			Tree row	4	12		2023
L-T2-D122	T2	Leaves	Florida	FL_DUDA		D-122	L-T2-D122		Duda	control	Glufosinate-ammonium			Tree row	4	12		2023
L-T2-D123	T2	Leaves	Florida	FL_DUDA		D-123	L-T2-D123		Duda	control	Flumioxazin			Tree row	4	12		2023
L-T2-D124	T2	Leaves	Florida	FL_DUDA		D-124	L-T2-D124		Duda	control	Glyphosate			Tree row	4	12		2023
L-T2-D131	T2	Leaves	Florida	FL_DUDA		D-131	L-T2-D131		Duda	humic	Glyphosate			Tree row	5	13		2023
L-T2-D132	T2	Leaves	Florida	FL_DUDA		D-132	L-T2-D132		Duda	humic	Flumioxazin			Tree row	5	13		2023
L-T2-D133	T2	Leaves	Florida	FL_DUDA		D-133	L-T2-D133		Duda	humic	Glufosinate-ammonium			Tree row	5	13		2023
L-T2-D134	T2	Leaves	Florida	FL_DUDA		D-134	L-T2-D134		Duda	humic	None			Tree row	5	13		2023
L-T2-D141	T2	Leaves	Florida	FL_DUDA		D-141	L-T2-D141		Duda	control	Glyphosate			Tree row	5	14		2023
L-T2-D142	T2	Leaves	Florida	FL_DUDA		D-142	L-T2-D142		Duda	control	Flumioxazin			Tree row	5	14		2023
L-T2-D143	T2	Leaves	Florida	FL_DUDA		D-143	L-T2-D143		Duda	control	Glufosinate-ammonium			Tree row	5	14		2023
L-T2-D144	T2	Leaves	Florida	FL_DUDA		D-144	L-T2-D144		Duda	control	None			Tree row	5	14		2023
L-T2-D151	T2	Leaves	Florida	FL_DUDA		D-151	L-T2-D151		Duda	compost	Glyphosate			Tree row	5	15		2023
L-T2-D152	T2	Leaves	Florida	FL_DUDA		D-152	L-T2-D152		Duda	compost	Flumioxazin			Tree row	5	15		2023
L-T2-D153	T2	Leaves	Florida	FL_DUDA		D-153	L-T2-D153		Duda	compost	Glufosinate-ammonium			Tree row	5	15		2023
L-T2-D154	T2	Leaves	Florida	FL_DUDA		D-154	L-T2-D154		Duda	compost	None			Tree row	5	15		2023
L-T0-LB071	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-071	L-T0-LB071		Larry Black	Cover_crop	Alternative			Tree row			20_1	2021
LB071-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-071	S-T0-LB071		Larry Black	Cover_crop	Alternative						20_1	2021
LB071-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-071	Z-T0-LB071		Larry Black	Cover_crop	Alternative						20_1	2021
R-T0-LB071	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-071	R-T0-LB071		Larry Black	Cover_crop	Alternative			Tree row			20_1	2021
L-T1-LB071	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-071	L-T1-LB071		Larry Black	Cover_crop	Alternative			Tree row			20_1	2022
LB071-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-071	S-T1-LB071		Larry Black	Cover_crop	Alternative						20_1	2022
LB071-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-071	Z-T1-LB071		Larry Black	Cover_crop	Alternative						20_1	2022
R-T1-LB071	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-071	R-T1-LB071		Larry Black	Cover_crop	Alternative			Tree row			20_1	2022
L-T2-LB071	T2	Leaves	Florida	FL_Larry_Black		LB-071	L-T2-LB071		Larry Black	Cover_crop	Alternative						20_1	2023
R-T2-LB071	T2	Roots	Florida	FL_Larry_Black		LB-071	R-T2-LB071		Larry Black	Cover_crop	Alternative						20_1	2023
S-T2-LB071	T2	Bulk_soil	Florida	FL_Larry_Black		LB-071	S-T2-LB071		Larry Black	Cover_crop	Alternative						20_1	2023
Z-T2-LB071	T2	Rhizosphere	Florida	FL_Larry_Black		LB-071	Z-T2-LB071		Larry Black	Cover_crop	Alternative						20_1	2023
L-T0-LB072	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-072	L-T0-LB072		Larry Black	Cover_crop	Alternative			Tree row			20_2	2021
LB072-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-072	S-T0-LB072		Larry Black	Cover_crop	Alternative						20_2	2021
LB072-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-072	Z-T0-LB072		Larry Black	Cover_crop	Alternative						20_2	2021
R-T0-LB072	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-072	R-T0-LB072		Larry Black	Cover_crop	Alternative			Tree row			20_2	2021
L-T1-LB072	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-072	L-T1-LB072		Larry Black	Cover_crop	Alternative			Tree row			20_2	2022
LB072-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-072	S-T1-LB072		Larry Black	Cover_crop	Alternative						20_2	2022
LB072-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-072	Z-T1-LB072		Larry Black	Cover_crop	Alternative						20_2	2022
R-T1-LB072	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-072	R-T1-LB072		Larry Black	Cover_crop	Alternative			Tree row			20_2	2022
L-T2-LB072	T2	Leaves	Florida	FL_Larry_Black		LB-072	L-T2-LB072		Larry Black	Cover_crop	Alternative						20_2	2023
R-T2-LB072	T2	Roots	Florida	FL_Larry_Black		LB-072	R-T2-LB072		Larry Black	Cover_crop	Alternative						20_2	2023
S-T2-LB072	T2	Bulk_soil	Florida	FL_Larry_Black		LB-072	S-T2-LB072		Larry Black	Cover_crop	Alternative						20_2	2023
Z-T2-LB072	T2	Rhizosphere	Florida	FL_Larry_Black		LB-072	Z-T2-LB072		Larry Black	Cover_crop	Alternative						20_2	2023
L-T0-LB081	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-081	L-T0-LB081		Larry Black	Control	Alternative			Tree row			23_1	2021
LB081-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-081	S-T0-LB081		Larry Black	Control	Alternative						23_1	2021
LB081-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-081	Z-T0-LB081		Larry Black	Control	Alternative						23_1	2021
R-T0-LB081	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-081	R-T0-LB081		Larry Black	Control	Alternative			Tree row			23_1	2021
L-T1-LB081	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-081	L-T1-LB081		Larry Black	Control	Alternative			Tree row			23_1	2022
LB081-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-081	S-T1-LB081		Larry Black	Control	Alternative						23_1	2022
LB081-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-081	Z-T1-LB081		Larry Black	Control	Alternative						23_1	2022
R-T1-LB081	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-081	R-T1-LB081		Larry Black	Control	Alternative			Tree row			23_1	2022
L-T2-LB081	T2	Leaves	Florida	FL_Larry_Black		LB-081	L-T2-LB081		Larry Black	Control	Alternative						23_1	2023
R-T2-LB081	T2	Roots	Florida	FL_Larry_Black		LB-081	R-T2-LB081		Larry Black	Control	Alternative						23_1	2023
S-T2-LB081	T2	Bulk_soil	Florida	FL_Larry_Black		LB-081	S-T2-LB081		Larry Black	Control	Alternative						23_1	2023
Z-T2-LB081	T2	Rhizosphere	Florida	FL_Larry_Black		LB-081	Z-T2-LB081		Larry Black	Control	Alternative						23_1	2023
R-T2-D011	T2	Roots	Florida	FL_DUDA		D-011	R-T2-D011		Duda	compost	None			Tree row	1	1		2023
R-T2-D012	T2	Roots	Florida	FL_DUDA		D-012	R-T2-D012		Duda	compost	Flumioxazin			Tree row	1	1		2023
R-T2-D013	T2	Roots	Florida	FL_DUDA		D-013	R-T2-D013		Duda	compost	Glufosinate-ammonium			Tree row	1	1		2023
R-T2-D014	T2	Roots	Florida	FL_DUDA		D-014	R-T2-D014		Duda	compost	Glyphosate			Tree row	1	1		2023
R-T2-D021	T2	Roots	Florida	FL_DUDA		D-021	R-T2-D021		Duda	control	None			Tree row	1	2		2023
R-T2-D022	T2	Roots	Florida	FL_DUDA		D-022	R-T2-D022		Duda	control	Flumioxazin			Tree row	1	2		2023
R-T2-D023	T2	Roots	Florida	FL_DUDA		D-023	R-T2-D023		Duda	control	Glufosinate-ammonium			Tree row	1	2		2023
R-T2-D024	T2	Roots	Florida	FL_DUDA		D-024	R-T2-D024		Duda	control	Glyphosate			Tree row	1	2		2023
R-T2-D031	T2	Roots	Florida	FL_DUDA		D-031	R-T2-D031		Duda	humic	None			Tree row	1	3		2023
R-T2-D032	T2	Roots	Florida	FL_DUDA		D-032	R-T2-D032		Duda	humic	Flumioxazin			Tree row	1	3		2023
R-T2-D033	T2	Roots	Florida	FL_DUDA		D-033	R-T2-D033		Duda	humic	Glufosinate-ammonium			Tree row	1	3		2023
R-T2-D034	T2	Roots	Florida	FL_DUDA		D-034	R-T2-D034		Duda	humic	Glyphosate			Tree row	1	3		2023
R-T2-D041	T2	Roots	Florida	FL_DUDA		D-041	R-T2-D041		Duda	control	Flumioxazin			Tree row	2	4		2023
R-T2-D042	T2	Roots	Florida	FL_DUDA		D-042	R-T2-D042		Duda	control	Glyphosate			Tree row	2	4		2023
R-T2-D043	T2	Roots	Florida	FL_DUDA		D-043	R-T2-D043		Duda	control	None			Tree row	2	4		2023
R-T2-D044	T2	Roots	Florida	FL_DUDA		D-044	R-T2-D044		Duda	control	Glufosinate-ammonium			Tree row	2	4		2023
R-T2-D051	T2	Roots	Florida	FL_DUDA		D-051	R-T2-D051		Duda	compost	Flumioxazin			Tree row	2	5		2023
R-T2-D052	T2	Roots	Florida	FL_DUDA		D-052	R-T2-D052		Duda	compost	Glyphosate			Tree row	2	5		2023
R-T2-D053	T2	Roots	Florida	FL_DUDA		D-053	R-T2-D053		Duda	compost	None			Tree row	2	5		2023
R-T2-D054	T2	Roots	Florida	FL_DUDA		D-054	R-T2-D054		Duda	compost	Glufosinate-ammonium			Tree row	2	5		2023
R-T2-D061	T2	Roots	Florida	FL_DUDA		D-061	R-T2-D061		Duda	humic	Flumioxazin			Tree row	2	6		2023
R-T2-D062	T2	Roots	Florida	FL_DUDA		D-062	R-T2-D062		Duda	humic	Glyphosate			Tree row	2	6		2023
R-T2-D063	T2	Roots	Florida	FL_DUDA		D-063	R-T2-D063		Duda	humic	None			Tree row	2	6		2023
R-T2-D064	T2	Roots	Florida	FL_DUDA		D-064	R-T2-D064		Duda	humic	Glufosinate-ammonium			Tree row	2	6		2023
R-T2-D071	T2	Roots	Florida	FL_DUDA		D-071	R-T2-D071		Duda	compost	Glufosinate-ammonium			Tree row	3	7		2023
R-T2-D072	T2	Roots	Florida	FL_DUDA		D-072	R-T2-D072		Duda	compost	None			Tree row	3	7		2023
R-T2-D073	T2	Roots	Florida	FL_DUDA		D-073	R-T2-D073		Duda	compost	Glyphosate			Tree row	3	7		2023
R-T2-D074	T2	Roots	Florida	FL_DUDA		D-074	R-T2-D074		Duda	compost	Flumioxazin			Tree row	3	7		2023
R-T2-D081	T2	Roots	Florida	FL_DUDA		D-081	R-T2-D081		Duda	humic	Glufosinate-ammonium			Tree row	3	8		2023
R-T2-D082	T2	Roots	Florida	FL_DUDA		D-082	R-T2-D082		Duda	humic	None			Tree row	3	8		2023
R-T2-D083	T2	Roots	Florida	FL_DUDA		D-083	R-T2-D083		Duda	humic	Glyphosate			Tree row	3	8		2023
R-T2-D084	T2	Roots	Florida	FL_DUDA		D-084	R-T2-D084		Duda	humic	Flumioxazin			Tree row	3	8		2023
R-T2-D091	T2	Roots	Florida	FL_DUDA		D-091	R-T2-D091		Duda	control	Glufosinate-ammonium			Tree row	3	9		2023
R-T2-D092	T2	Roots	Florida	FL_DUDA		D-092	R-T2-D092		Duda	control	None			Tree row	3	9		2023
R-T2-D093	T2	Roots	Florida	FL_DUDA		D-093	R-T2-D093		Duda	control	Glyphosate			Tree row	3	9		2023
R-T2-D094	T2	Roots	Florida	FL_DUDA		D-094	R-T2-D094		Duda	control	Flumioxazin			Tree row	3	9		2023
R-T2-D101	T2	Roots	Florida	FL_DUDA		D-101	R-T2-D101		Duda	humic	None			Tree row	4	10		2023
R-T2-D102	T2	Roots	Florida	FL_DUDA		D-102	R-T2-D102		Duda	humic	Glufosinate-ammonium			Tree row	4	10		2023
R-T2-D103	T2	Roots	Florida	FL_DUDA		D-103	R-T2-D103		Duda	humic	Flumioxazin			Tree row	4	10		2023
R-T2-D104	T2	Roots	Florida	FL_DUDA		D-104	R-T2-D104		Duda	humic	Glyphosate			Tree row	4	10		2023
R-T2-D111	T2	Roots	Florida	FL_DUDA		D-111	R-T2-D111		Duda	compost	None			Tree row	4	11		2023
R-T2-D112	T2	Roots	Florida	FL_DUDA		D-112	R-T2-D112		Duda	compost	Glufosinate-ammonium			Tree row	4	11		2023
R-T2-D113	T2	Roots	Florida	FL_DUDA		D-113	R-T2-D113		Duda	compost	Flumioxazin			Tree row	4	11		2023
R-T2-D114	T2	Roots	Florida	FL_DUDA		D-114	R-T2-D114		Duda	compost	Glyphosate			Tree row	4	11		2023
R-T2-D121	T2	Roots	Florida	FL_DUDA		D-121	R-T2-D121		Duda	control	None			Tree row	4	12		2023
R-T2-D122	T2	Roots	Florida	FL_DUDA		D-122	R-T2-D122		Duda	control	Glufosinate-ammonium			Tree row	4	12		2023
R-T2-D123	T2	Roots	Florida	FL_DUDA		D-123	R-T2-D123		Duda	control	Flumioxazin			Tree row	4	12		2023
R-T2-D124	T2	Roots	Florida	FL_DUDA		D-124	R-T2-D124		Duda	control	Glyphosate			Tree row	4	12		2023
R-T2-D131	T2	Roots	Florida	FL_DUDA		D-131	R-T2-D131		Duda	humic	Glyphosate			Tree row	5	13		2023
R-T2-D132	T2	Roots	Florida	FL_DUDA		D-132	R-T2-D132		Duda	humic	Flumioxazin			Tree row	5	13		2023
R-T2-D133	T2	Roots	Florida	FL_DUDA		D-133	R-T2-D133		Duda	humic	Glufosinate-ammonium			Tree row	5	13		2023
